datetime,symbol,direction,volume,price,match_price,amount,fee,slippage,net_amount,match_method,is_suspended,fee_commission,fee_rate_used,fee_total,slip_model,slip_bps,slip_slippage_per_share,fee_stamp_duty
2024-01-08,000001.SZ,-1,5313,9.447165,9.45,50207.85,100.4157,15.062354999999997,50092.371945,限价单-挂单价格成交,False,50.20785,0.001,100.4157,fixed,3,0.0028349999999999994,50.20785
2024-01-08,000001.SZ,1,1200,9.532859,9.53,11436.0,5.0,3.4307999999999996,11444.4308,市价单-开盘价成交,False,5.0,0.0003,5.0,fixed,3,0.0028589999999999996,
2024-01-08,000001.SZ,1,9697,9.532859,9.53,92412.40999999999,27.723722999999993,27.723722999999996,92467.857446,限价单-最高价成交,False,27.723722999999993,0.0003,27.723722999999993,fixed,3,0.0028589999999999996,
2024-01-09,000001.SZ,-1,8054,9.427171,9.43,75949.22,151.89844,22.784765999999994,75774.536794,限价单-挂单价格成交,False,75.94922,0.001,151.89844,fixed,3,0.0028289999999999995,75.94922
2024-01-10,600519.SH,1,3533,1787.6861450000001,1787.15,6314000.95,1894.200285,1894.200285,6317789.35057,限价单-挂单价格成交,False,1894.200285,0.0003,1894.200285,fixed,3,0.536145,
2024-01-10,000001.SZ,1,1770,9.432829,9.43,16691.1,5.0,5.007329999999999,16701.10733,市价单-开盘价成交,False,5.0,0.0002,5.0,fixed,3,0.0028289999999999995,
2024-01-11,600519.SH,1,7745,1721.256222,1720.74,13327131.3,2665.42626,3998.13939,13333794.86565,限价单-挂单价格成交,False,2665.42626,0.0002,2665.42626,fixed,3,0.516222,
2024-01-11,000001.SZ,1,4428,9.382814000000002,9.38,41534.64000000001,8.306928000000001,12.460392,41555.407320000006,限价单-未成交,False,8.306928000000001,0.0002,8.306928000000001,fixed,3,0.002814,
2024-01-11,600519.SH,1,1003,1718.585421,1718.07,1723224.21,344.644842,516.9672629999999,1724085.822105,限价单-挂单价格成交,False,344.644842,0.0002,344.644842,fixed,3,0.5154209999999999,
2024-01-12,000001.SZ,1,4932,9.40282,9.4,46360.8,9.272160000000001,13.90824,46383.9804,限价单-挂单价格成交,False,9.272160000000001,0.0002,9.272160000000001,fixed,3,0.00282,
2024-01-12,000001.SZ,-1,9914,9.527140999999999,9.53,94480.42,188.96084,28.344125999999996,94263.115034,市价单-开盘价成交,False,94.48042,0.001,188.96084,fixed,3,0.0028589999999999996,94.48042
2024-01-15,000001.SZ,-1,3449,9.347195,9.35,32248.149999999998,64.49629999999999,9.674444999999999,32173.979255,市价单-开盘价成交,True,32.248149999999995,0.001,64.49629999999999,fixed,3,0.0028049999999999998,32.248149999999995
2024-01-15,000002.SZ,1,1018,13.90417,13.9,14150.2,5.0,4.2450600000000005,14159.44506,限价单-挂单价格成交,False,5.0,0.0002,5.0,fixed,3,0.00417,
2024-01-16,600519.SH,1,9147,1583.654954,1583.18,14481347.46,2896.2694920000004,4344.404238,14488588.133730002,限价单-挂单价格成交,False,2896.2694920000004,0.0002,2896.2694920000004,fixed,3,0.474954,
2024-01-17,000001.SZ,1,2705,9.332799,9.33,25237.65,5.047530000000001,7.571294999999999,25250.268825000003,市价单-开盘价成交,True,5.047530000000001,0.0002,5.047530000000001,fixed,3,0.002799,
2024-01-18,000001.SZ,1,2244,9.272781,9.27,20801.879999999997,5.0,6.240563999999999,20813.120563999997,限价单-挂单价格成交,True,5.0,0.0002,5.0,fixed,3,0.0027809999999999996,
2024-01-18,000001.SZ,-1,8516,9.287213,9.29,79113.64,158.22728,23.734091999999997,78931.678628,限价单-挂单价格成交,True,79.11364,0.001,158.22728,fixed,3,0.0027869999999999995,79.11364
2024-01-18,000001.SZ,1,5350,9.182754,9.18,49113.0,9.822600000000001,14.733899999999997,49137.5565,市价单-开盘价成交,True,9.822600000000001,0.0002,9.822600000000001,fixed,3,0.0027539999999999995,
2024-01-22,000001.SZ,-1,8996,9.387183,9.39,84472.44,168.94488,25.341732,84278.153388,市价单-开盘价成交,False,84.47244,0.001,168.94488,fixed,3,0.002817,84.47244
2024-01-22,000001.SZ,-1,4407,9.387183,9.39,41381.73,82.76346000000001,12.414519,41286.552021,市价单-开盘价成交,False,41.381730000000005,0.001,82.76346000000001,fixed,3,0.002817,41.381730000000005
2024-01-22,600519.SH,1,6580,1645.653548,1645.16,10825152.8,2165.03056,3247.5458399999998,10830565.376400001,市价单-开盘价成交,False,2165.03056,0.0002,2165.03056,fixed,3,0.493548,
2024-01-23,600000.SH,1,9003,6.772030999999999,6.77,60950.31,12.190062,18.285093,60980.785155,市价单-开盘价成交,False,12.190062,0.0002,12.190062,fixed,3,0.002031,
2024-01-24,600000.SH,-1,1700,6.638007999999999,6.64,11288.0,22.576,3.3863999999999996,11262.037600000001,市价单-开盘价成交,False,11.288,0.001,22.576,fixed,3,0.001992,11.288
2024-01-24,000001.SZ,-1,3851,8.977306,8.98,34581.98,69.16396,10.374593999999998,34502.441446000004,市价单-开盘价成交,False,34.58198,0.001,69.16396,fixed,3,0.0026939999999999998,34.58198
2024-01-25,000002.SZ,-1,1337,14.635608000000001,14.64,19573.68,39.14736,5.872104,19528.660536000003,限价单-未成交,False,19.57368,0.001,39.14736,fixed,3,0.004392,19.57368
2024-01-25,600000.SH,-1,7393,6.6180140000000005,6.62,48941.66,97.88332000000001,14.682497999999999,48829.094182,限价单-挂单价格成交,False,48.941660000000006,0.001,97.88332000000001,fixed,3,0.001986,48.941660000000006
2024-01-25,000001.SZ,1,9869,8.842652,8.84,87241.95999999999,17.448392,26.172587999999998,87285.58098,市价单-开盘价成交,False,17.448392,0.0002,17.448392,fixed,3,0.002652,
2024-01-26,000002.SZ,-1,1757,14.325701,14.33,25177.81,50.35562,7.553343,25119.901037000003,市价单-开盘价成交,False,25.17781,0.001,50.35562,fixed,3,0.004299,25.17781
2024-01-26,000001.SZ,1,4530,8.922676,8.92,40407.6,8.08152,12.122279999999998,40427.8038,市价单-开盘价成交,False,8.08152,0.0002,8.08152,fixed,3,0.0026759999999999996,
2024-01-26,600000.SH,1,8927,6.541962,6.54,58382.58,11.676516000000001,17.514774,58411.771290000004,市价单-开盘价成交,False,11.676516000000001,0.0002,11.676516000000001,fixed,3,0.0019619999999999998,
2024-01-26,000001.SZ,1,5468,8.922676,8.92,48774.56,9.754912,14.632367999999998,48798.94727999999,市价单-开盘价成交,False,9.754912,0.0002,9.754912,fixed,3,0.0026759999999999996,
2024-01-26,000001.SZ,-1,9145,8.917324,8.92,81573.4,163.14679999999998,24.472019999999997,81385.78117999999,市价单-开盘价成交,False,81.57339999999999,0.001,163.14679999999998,fixed,3,0.0026759999999999996,81.57339999999999
2024-01-29,600519.SH,1,7773,1710.9131200000002,1710.4,13294939.200000001,2658.9878400000002,3988.48176,13301586.669600002,市价单-开盘价成交,False,2658.9878400000002,0.0002,2658.9878400000002,fixed,3,0.51312,
2024-01-29,000002.SZ,-1,235,14.585623,14.59,3428.65,8.428650000000001,1.028595,3419.192755,市价单-开盘价成交,False,5.0,0.001,8.428650000000001,fixed,3,0.004377,3.42865
2024-01-29,000001.SZ,1,1913,8.872660999999999,8.87,16968.309999999998,5.0,5.0904929999999995,16978.400492999997,限价单-挂单价格成交,False,5.0,0.0002,5.0,fixed,3,0.0026609999999999997,
2024-01-29,000002.SZ,-1,9806,14.755571999999999,14.76,144736.56,289.47312,43.420967999999995,144403.665912,限价单-挂单价格成交,False,144.73656,0.001,289.47312,fixed,3,0.004428,144.73656
2024-01-29,600519.SH,-1,5771,1681.905277,1682.41,9709188.110000001,19418.376220000002,2912.756433,9686856.977347,限价单-挂单价格成交,False,9709.188110000001,0.001,19418.376220000002,fixed,3,0.504723,9709.188110000001
2024-01-29,600000.SH,1,102,6.381914,6.38,650.76,5.0,0.19522799999999998,655.955228,市价单-开盘价成交,False,5.0,0.0002,5.0,fixed,3,0.001914,
2024-01-30,000002.SZ,-1,4239,14.985503,14.99,63542.61,127.08522,19.062782999999996,63396.461997,市价单-开盘价成交,False,63.54261,0.001,127.08522,fixed,3,0.004496999999999999,63.54261
2024-01-30,600519.SH,1,3439,1644.753278,1644.26,5654610.14,1130.922028,1696.3830419999997,5657437.445069999,限价单-挂单价格成交,False,1130.922028,0.0002,1130.922028,fixed,3,0.49327799999999994,
2024-01-30,000001.SZ,-1,4406,8.907327,8.91,39257.46,78.51492,11.777237999999999,39167.167841999995,限价单-挂单价格成交,False,39.25746,0.001,78.51492,fixed,3,0.0026729999999999996,39.25746
2024-01-30,000002.SZ,-1,4867,14.785563,14.79,71982.93,143.96586,21.594878999999995,71817.369261,限价单-挂单价格成交,False,71.98293,0.001,143.96586,fixed,3,0.004436999999999999,71.98293
2024-01-31,000001.SZ,-1,3437,8.957312000000002,8.96,30795.520000000004,61.59104000000001,9.238655999999999,30724.690304000003,市价单-开盘价成交,False,30.795520000000003,0.001,61.59104000000001,fixed,3,0.002688,30.795520000000003
2024-01-31,000001.SZ,1,5011,8.962688,8.96,44898.560000000005,8.979712000000001,13.469567999999999,44921.009280000006,市价单-开盘价成交,False,8.979712000000001,0.0002,8.979712000000001,fixed,3,0.002688,
2024-02-01,600000.SH,1,3448,6.541962,6.54,22549.920000000002,5.0,6.764975999999999,22561.684976,限价单-挂单价格成交,True,5.0,0.0002,5.0,fixed,3,0.0019619999999999998,
2024-02-01,600000.SH,1,5815,6.621986,6.62,38495.3,7.699060000000001,11.548589999999999,38514.54765,限价单-挂单价格成交,True,7.699060000000001,0.0002,7.699060000000001,fixed,3,0.001986,
2024-02-02,000002.SZ,1,4046,15.724716,15.72,63603.12,12.720624,19.080935999999998,63634.92156,市价单-开盘价成交,False,12.720624,0.0002,12.720624,fixed,3,0.004716,
2024-02-02,600519.SH,1,7256,1739.351649,1738.83,12616950.479999999,2523.3900959999996,3785.085143999999,12623258.955239998,市价单-开盘价成交,False,2523.3900959999996,0.0002,2523.3900959999996,fixed,3,0.5216489999999999,
2024-02-05,600519.SH,1,7179,1729.238616,1728.72,12410480.88,2482.0961760000005,3723.1442639999996,12416686.12044,限价单-挂单价格成交,False,2482.0961760000005,0.0002,2482.0961760000005,fixed,3,0.518616,
2024-02-06,000002.SZ,1,6781,16.254875,16.25,110191.25,22.03825,33.057375,110246.345625,市价单-开盘价成交,False,22.03825,0.0002,22.03825,fixed,3,0.004875,
2024-02-06,600000.SH,1,347,6.962088,6.96,2415.12,5.0,0.724536,2420.844536,市价单-开盘价成交,False,5.0,0.0002,5.0,fixed,3,0.002088,
2024-02-07,600000.SH,1,2171,7.022106,7.02,15240.419999999998,5.0,4.572126,15249.992125999997,市价单-开盘价成交,False,5.0,0.0002,5.0,fixed,3,0.002106,
2024-02-07,000001.SZ,-1,7518,9.107267,9.11,68488.98,136.97796,20.546694,68331.45534599999,限价单-挂单价格成交,False,68.48898,0.001,136.97796,fixed,3,0.0027329999999999998,68.48898
2024-02-13,600519.SH,-1,3635,1851.004532,1851.56,6730420.6,13460.841199999999,2019.1261799999997,6714940.63262,市价单-开盘价成交,False,6730.4205999999995,0.001,13460.841199999999,fixed,3,0.555468,6730.4205999999995
2024-02-13,000002.SZ,-1,8266,15.355392,15.36,126965.76,253.93152,38.089727999999994,126673.73875199999,市价单-开盘价成交,False,126.96576,0.001,253.93152,fixed,3,0.004607999999999999,126.96576
2024-02-13,600519.SH,-1,1891,1906.287942,1906.86,3605872.26,7211.744519999999,1081.7616779999998,3597578.7538019996,限价单-未成交,False,3605.8722599999996,0.001,7211.744519999999,fixed,3,0.572058,3605.8722599999996
2024-02-13,600519.SH,1,313,1875.022338,1874.46,586705.98,117.341196,176.011794,586999.33299,限价单-挂单价格成交,False,117.341196,0.0002,117.341196,fixed,3,0.562338,
2024-02-13,600519.SH,1,6816,1852.115468,1851.56,12620232.959999999,2524.046592,3786.0698879999995,12626543.07648,市价单-开盘价成交,False,2524.046592,0.0002,2524.046592,fixed,3,0.555468,
2024-02-13,600519.SH,1,7829,1873.841984,1873.28,14665909.12,2933.181824,4399.772735999999,14673242.07456,限价单-挂单价格成交,False,2933.181824,0.0002,2933.181824,fixed,3,0.5619839999999999,
2024-02-14,600000.SH,-1,2069,7.0978699999999995,7.1,14689.9,29.3798,4.406969999999999,14656.113229999999,市价单-开盘价成交,False,14.6899,0.001,29.3798,fixed,3,0.0021299999999999995,14.6899
2024-02-14,600000.SH,-1,8745,7.3777859999999995,7.38,64538.1,129.0762,19.36143,64389.66237,限价单-未成交,False,64.5381,0.001,129.0762,fixed,3,0.002214,64.5381
2024-02-15,600000.SH,1,2941,7.20216,7.2,21175.2,5.0,6.35256,21186.55256,市价单-开盘价成交,False,5.0,0.0002,5.0,fixed,3,0.00216,
2024-02-15,600000.SH,1,1917,7.20216,7.2,13802.4,5.0,4.14072,13811.540719999999,市价单-开盘价成交,False,5.0,0.0002,5.0,fixed,3,0.00216,
2024-02-15,600000.SH,-1,7928,7.19784,7.2,57081.6,114.1632,17.124480000000002,56950.31232,市价单-开盘价成交,False,57.0816,0.001,114.1632,fixed,3,0.00216,57.0816
2024-02-16,000001.SZ,-1,2105,9.39718,9.4,19787.0,39.574,5.9361,19741.4899,限价单-最低价成交,False,19.787,0.001,39.574,fixed,3,0.00282,19.787
2024-02-16,600519.SH,-1,5389,1911.5263699999998,1912.1,10304306.9,20608.613800000003,3091.29207,10280606.99413,市价单-开盘价成交,False,10304.306900000001,0.001,20608.613800000003,fixed,3,0.57363,10304.306900000001
2024-02-19,000002.SZ,-1,2704,14.39568,14.4,38937.6,77.87519999999999,11.681280000000001,38848.04352,市价单-开盘价成交,False,38.937599999999996,0.001,77.87519999999999,fixed,3,0.00432,38.937599999999996
2024-02-21,600000.SH,1,3427,7.50225,7.5,25702.5,5.1405,7.710749999999999,25715.35125,市价单-开盘价成交,False,5.1405,0.0002,5.1405,fixed,3,0.00225,
2024-02-21,600000.SH,-1,7157,7.49775,7.5,53677.5,107.355,16.10325,53554.04175,市价单-开盘价成交,False,53.6775,0.001,107.355,fixed,3,0.00225,53.6775
2024-02-22,600000.SH,-1,4626,7.637708,7.64,35342.64,70.68528,10.602791999999999,35261.351928000004,市价单-开盘价成交,False,35.34264,0.001,70.68528,fixed,3,0.0022919999999999998,35.34264
2024-02-22,000001.SZ,1,5871,9.512853,9.51,55833.21,11.166642,16.749962999999997,55861.126605,限价单-挂单价格成交,False,11.166642,0.0002,11.166642,fixed,3,0.0028529999999999996,
2024-02-22,600000.SH,-1,7230,7.637708,7.64,55237.2,110.4744,16.57116,55110.15444,市价单-开盘价成交,False,55.2372,0.001,110.4744,fixed,3,0.0022919999999999998,55.2372
2024-02-23,000001.SZ,-1,4949,9.537137999999999,9.54,47213.46,94.42692,14.164037999999998,47104.869042,市价单-开盘价成交,False,47.21346,0.001,94.42692,fixed,3,0.0028619999999999995,47.21346
2024-02-26,600000.SH,1,6549,7.5622679999999995,7.56,49510.439999999995,9.902088,14.853131999999997,49535.195219999994,市价单-开盘价成交,False,9.902088,0.0002,9.902088,fixed,3,0.0022679999999999996,
2024-02-27,600000.SH,-1,5928,7.447765,7.45,44163.6,88.3272,13.24908,44062.02372,市价单-开盘价成交,False,44.1636,0.001,88.3272,fixed,3,0.002235,44.1636
2024-02-27,000001.SZ,-1,6843,10.186943,10.19,69730.17,139.46034,20.919050999999996,69569.79060899999,市价单-开盘价成交,False,69.73017,0.001,139.46034,fixed,3,0.0030569999999999994,69.73017
2024-02-27,000001.SZ,-1,7841,10.186943,10.19,79899.79,159.79958,23.969936999999994,79716.02048299999,市价单-开盘价成交,False,79.89979,0.001,159.79958,fixed,3,0.0030569999999999994,79.89979
2024-02-27,600000.SH,1,8097,7.672301,7.67,62103.99,12.420798,18.631196999999997,62135.041995,限价单-挂单价格成交,False,12.420798,0.0002,12.420798,fixed,3,0.0023009999999999997,
2024-02-28,600519.SH,1,2020,1822.976729,1822.43,3681308.6,736.2617200000001,1104.39258,3683149.2543,市价单-开盘价成交,False,736.2617200000001,0.0002,736.2617200000001,fixed,3,0.546729,
2024-02-29,600000.SH,-1,219,7.607717,7.61,1666.5900000000001,6.66659,0.49997699999999995,1659.4234330000002,限价单-挂单价格成交,False,5.0,0.001,6.66659,fixed,3,0.002283,1.6665900000000002
2024-02-29,600519.SH,-1,3889,1856.4129090000001,1856.97,7221756.33,14443.51266,2166.526899,7205146.290441001,市价单-开盘价成交,False,7221.75633,0.001,14443.51266,fixed,3,0.557091,7221.75633
2024-02-29,000001.SZ,-1,7356,9.777066,9.78,71941.68,143.88335999999998,21.582503999999997,71776.21413599998,市价单-开盘价成交,False,71.94167999999999,0.001,143.88335999999998,fixed,3,0.0029339999999999995,71.94167999999999
2024-02-29,000001.SZ,-1,5670,9.377186,9.38,53184.600000000006,106.36920000000002,15.95538,53062.275420000005,限价单-挂单价格成交,False,53.18460000000001,0.001,106.36920000000002,fixed,3,0.002814,53.18460000000001
2024-02-29,000001.SZ,1,1344,9.782934,9.78,13144.32,5.0,3.9432959999999992,13153.263296,市价单-开盘价成交,False,5.0,0.0002,5.0,fixed,3,0.0029339999999999995,
2024-02-29,600000.SH,1,3499,7.732319,7.73,27047.27,5.409454,8.114181,27060.793635,市价单-开盘价成交,False,5.409454,0.0002,5.409454,fixed,3,0.002319,
2024-02-29,000001.SZ,-1,9302,9.437168,9.44,87810.87999999999,175.62176,26.343263999999994,87608.914976,限价单-挂单价格成交,False,87.81088,0.001,175.62176,fixed,3,0.0028319999999999994,87.81088
