,资产10,资产11,资产12,资产13,资产14,资产15
2023-11-16,0.02211800848714618,-0.011278949761164865,,0.001562861259392949,0.01723272248995888,
2023-11-17,-0.03153992964381994,-0.016056488879016846,,-0.0015133120865166052,0.039450843535796164,
2023-11-20,0.010111784836717493,0.029782262166565793,,-0.008087948463679226,0.009828589054403996,
2023-11-21,0.003909634631065816,-0.0019769040247861213,,-0.050644921704393706,0.013641389801252625,
2023-11-22,-0.004449497935565308,0.04093724391439116,,-0.008061519781300616,0.039831066044094685,
2023-11-23,-0.011002305658730779,-0.002940508468617,,0.0041560501470662686,-0.025852506943045254,
2023-11-24,-0.012147088664244228,-0.0015444209044609115,,0.008364115117759443,-0.03552023508096804,
2023-11-27,0.00505137691993247,0.027690640951878124,,0.022026459154715242,0.009330906229002539,
2023-11-28,0.01044501272035557,-0.0019583049288580813,,0.017780742445597842,0.011474888420088264,
2023-11-29,-0.025766152349270755,0.005854309642837068,,-0.012282451300166324,0.0028196539922412003,
2023-11-30,0.013908049491005974,-0.022820170195054765,,-0.016099329617051218,-0.0077539983281712235,
2023-12-01,-0.009552911652080104,-0.025102707439467898,,-0.0112121527369462,-0.05858897380004536,
2023-12-04,0.02177539308433344,-0.007526014498499921,,-0.023433086946351236,0.0339144575562173,
2023-12-05,0.003133874564930492,0.020470612883706895,,-0.026734508777518613,-0.008236467379273147,
2023-12-06,-0.009090954374868884,-0.00437306554870072,,-0.0016175699573092262,0.0010451698099496643,
2023-12-07,-0.014340322982558724,-0.025691685313999388,,-0.042112938836806495,0.023071806866338508,
2023-12-08,-0.006043611739652428,-0.052062741756545974,,-0.0012836832257763855,-0.02021196439857827,
2023-12-11,0.030603903977267026,0.01329854324603482,,-0.03195198339190864,-0.006540346352195422,
2023-12-12,0.009923983747266326,-0.010706334251353181,,0.03870308080120458,0.016310020448885253,
2023-12-13,-0.0036630094210658936,-0.0071334626835974245,,-0.012546268919026058,0.0009044541799996513,
2023-12-14,-0.01003568385623064,-0.027449310957682018,,-0.001220079437107671,0.010004809388731398,
2023-12-15,0.024416425976260956,-0.017535475624236897,,-0.03495273019656523,0.008695401291137824,
2023-12-18,-0.015911141358817646,0.008487878757220253,,-0.04433637678708129,0.010054896149816292,
2023-12-19,-0.019313296070464163,0.0325833272980189,,-0.02347759928817945,-0.003958754579693638,
